TransactionID,AccountID,TransactionType,Amount,TransactionDate
166070,132,Debit,601765.99,2023-09-13
194284,16,Debit,862967.74,2021-03-29
176807,514,Debit,367917.8,2022-01-16
130135,173,Credit,88274.63,2023-07-20
179520,548,Debit,817383.81,2021-06-07
176614,679,Debit,649618.0,2021-07-16
147502,150,Debit,234559.2,2022-02-04
171936,1411,Debit,956774.04,2020-07-23
146074,1231,Credit,726316.91,2023-04-18
105994,1226,Credit,504924.68,2023-08-17
103560,1281,Debit,917714.2,2020-03-20
105057,719,Credit,155293.01,2022-04-03
119293,8,Debit,353609.14,2022-07-21
158164,869,Credit,180151.87,2022-01-23
198512,1236,Credit,225150.65,2021-08-08
116599,40,Debit,311764.0,2023-12-28
157573,863,Credit,537113.96,2024-01-21
124319,974,Debit,27114.3,2020-11-22
108306,1140,Debit,458457.08,2022-02-09
181762,1336,Credit,519638.33,2020-12-03
138354,691,Credit,351615.12,2020-05-25
191343,926,Debit,595917.36,2020-09-06
163693,544,Credit,506700.3,2022-11-07
156065,969,Debit,727394.85,2020-11-08
190860,676,Credit,840744.91,2020-09-25
106009,665,Debit,226726.84,2022-06-26
128491,1327,Credit,489356.88,2023-03-08
148241,1426,Debit,162357.46,2022-11-18
137070,1096,Credit,980227.43,2021-04-14
153088,1276,Credit,337328.0,2023-01-28
198576,153,Debit,170412.19,2023-11-19
113235,582,Debit,453431.09,2020-12-27
168700,910,Credit,956021.22,2022-09-08
182986,829,Credit,762660.18,2021-02-11
139261,94,Debit,28011.29,2022-07-01
182083,617,Credit,838782.2,2023-05-15
184585,344,Credit,97063.01,2021-05-19
120882,859,Credit,499058.26,2020-05-17
141055,800,Credit,739174.49,2022-07-20
111352,1050,Credit,441243.73,2022-05-11
169343,361,Credit,123524.39,2020-03-22
104919,1121,Credit,214915.57,2024-01-18
140867,968,Debit,194973.44,2022-11-08
153750,381,Credit,258874.25,2022-02-20
136769,526,Debit,272591.41,2021-06-03
101937,563,Credit,308765.12,2022-02-03
150465,435,Credit,172719.45,2020-01-09
192968,904,Credit,301470.0,2019-11-03
155820,540,Credit,701741.11,2021-05-21
169089,423,Debit,752339.12,2020-05-27
162950,190,Debit,963411.85,2019-05-10
182443,60,Credit,599395.77,2023-03-11
155224,1451,Credit,680491.14,2023-01-27
113864,1411,Debit,325656.45,2021-12-03
190295,203,Debit,52014.35,2020-02-22
176144,891,Credit,842368.92,2023-10-22
114889,1361,Debit,965449.6,2020-09-12
160104,1459,Credit,386525.28,2023-09-20
163806,1364,Credit,340023.5,2023-08-31
122030,372,Debit,991694.29,2021-12-30
103840,539,Credit,233556.16,2024-02-07
190143,450,Debit,697896.72,2021-08-24
175473,591,Debit,77089.36,2021-07-01
120587,1114,Credit,713418.67,2019-11-10
157469,847,Debit,804305.62,2019-07-01
133318,161,Debit,419160.35,2020-03-06
173024,749,Debit,475259.76,2023-09-05
124838,1016,Debit,47633.37,2023-10-13
165204,1221,Debit,234547.6,2023-07-03
163421,1423,Debit,120156.96,2020-05-25
174082,690,Debit,131218.15,2019-05-07
196936,1201,Credit,186925.9,2019-09-29
181200,1492,Credit,181407.71,2021-07-09
132684,45,Debit,39439.34,2021-09-08
175573,292,Credit,249498.55,2019-09-27
162711,1415,Debit,247772.76,2022-07-29
190955,813,Debit,210792.04,2022-05-14
102720,1463,Credit,244406.35,2022-12-21
174092,295,Debit,122409.0,2021-02-20
142644,214,Debit,327910.53,2023-08-23
149642,1181,Credit,897045.16,2021-06-09
100296,799,Debit,731090.22,2020-02-09
172898,633,Credit,406277.09,2023-12-15
125592,60,Credit,297628.38,2022-01-23
168411,633,Credit,403387.64,2022-07-10
130275,1281,Credit,479782.5,2020-09-28
153760,1468,Credit,456851.67,2021-03-05
197008,1427,Credit,204959.84,2021-12-29
196815,1463,Credit,109732.88,2022-12-23
160115,1495,Credit,961506.01,2020-09-12
184035,121,Credit,283824.15,2019-07-21
170797,1134,Credit,487276.42,2022-02-08
123503,1426,Credit,229534.89,2020-08-19
126538,258,Credit,308196.35,2023-09-30
176312,254,Debit,842821.18,2019-08-30
175722,292,Credit,526511.54,2023-07-08
145531,212,Credit,649386.58,2022-02-21
122552,47,Credit,257622.71,2019-09-28
114127,563,Credit,617064.07,2022-11-05
152111,516,Credit,769627.05,2022-10-28
129862,39,Credit,371606.61,2020-09-20
163854,1362,Debit,245278.62,2023-02-07
101904,974,Debit,703518.69,2019-10-02
152762,339,Credit,926400.8,2024-02-10
175690,400,Debit,474398.19,2021-09-11
127485,353,Credit,419268.08,2019-04-30
177307,429,Debit,845193.63,2021-11-24
140034,953,Credit,856079.27,2023-12-28
189008,1373,Debit,229995.87,2021-04-13
163939,604,Debit,763655.88,2021-12-16
197986,368,Debit,55272.67,2022-02-18
178634,1326,Credit,35294.07,2022-10-12
161371,213,Credit,397481.08,2019-06-08
126288,17,Credit,385200.79,2022-02-10
131028,928,Debit,693739.37,2020-04-21
135486,1125,Credit,111632.22,2022-05-29
124819,1484,Debit,792262.25,2022-01-18
163685,320,Debit,108416.32,2022-01-25
173926,171,Debit,921912.97,2023-02-18
149935,985,Credit,767060.98,2019-11-21
163383,535,Credit,605720.73,2021-12-15
161651,312,Credit,898994.76,2021-04-09
189823,1127,Debit,488116.97,2023-02-09
124189,671,Credit,48351.62,2021-06-04
124271,358,Debit,116803.16,2022-10-06
171747,1455,Debit,31850.67,2023-07-01
114649,1250,Credit,804057.57,2020-04-18
120139,1337,Debit,53946.21,2020-04-08
167455,695,Credit,625819.79,2021-04-03
100169,1239,Debit,153974.14,2023-11-10
115394,95,Debit,584252.78,2020-09-18
113686,58,Credit,713002.68,2021-03-30
197068,1142,Credit,568653.12,2019-11-27
159479,327,Debit,637829.54,2022-07-09
111959,232,Debit,988561.53,2023-01-09
174936,1486,Credit,614998.22,2020-06-19
166360,1113,Credit,652987.1,2022-01-04
146427,1425,Debit,845842.52,2022-02-10
149238,630,Credit,613419.64,2023-11-22
184220,518,Credit,227739.32,2021-02-03
188737,372,Credit,948704.8,2022-01-05
146327,354,Credit,388440.57,2021-05-25
116580,1061,Debit,460310.75,2022-11-06
171991,1137,Debit,363827.19,2020-12-29
195482,1100,Debit,87529.0,2023-06-01
165147,1444,Debit,46234.04,2020-06-03
123367,51,Debit,931760.26,2022-08-02
141269,796,Credit,6850.51,2021-03-16
166540,1134,Credit,743831.4,2021-02-05
144716,148,Credit,489837.82,2021-07-11
191002,950,Credit,388362.08,2020-06-13
131106,104,Debit,570206.43,2023-11-03
106357,781,Debit,930899.58,2020-05-30
105755,1215,Debit,351202.84,2020-12-29
107246,1452,Credit,70259.08,2019-07-28
150015,431,Debit,263959.23,2023-02-23
138805,988,Debit,25880.31,2020-06-30
125208,191,Credit,279450.75,2022-06-06
107000,31,Credit,577538.07,2019-07-24
192262,538,Debit,23952.63,2021-05-30
108613,503,Debit,868251.55,2024-02-14
177583,1355,Credit,328611.61,2022-06-02
148470,260,Credit,75206.32,2020-11-24
171317,439,Debit,678962.87,2022-10-04
187264,1413,Credit,47794.9,2020-05-22
125081,678,Credit,604669.0,2021-03-18
163652,1018,Credit,585297.37,2023-10-28
174058,192,Credit,730718.39,2023-01-17
109600,591,Credit,808385.94,2020-08-04
169614,365,Debit,497038.93,2023-12-18
188269,92,Credit,874034.16,2020-08-27
126145,4,Debit,564431.34,2020-12-07
150534,277,Debit,704686.43,2021-09-11
136639,829,Debit,626890.2,2021-10-20
130944,1459,Debit,418236.37,2019-11-01
175847,1473,Credit,293639.22,2023-12-14
135655,732,Credit,903561.26,2022-11-19
133119,1231,Debit,787847.76,2022-07-07
182639,1121,Credit,195124.04,2019-08-13
100566,1260,Credit,393093.85,2019-06-14
128696,1054,Debit,579044.98,2020-02-06
114619,282,Credit,220145.22,2019-08-06
180476,929,Debit,785303.35,2024-02-19
172658,62,Credit,207218.83,2020-05-18
105510,1317,Debit,489651.36,2020-06-27
190855,191,Credit,631377.93,2023-05-03
168507,66,Credit,845461.55,2020-11-03
121499,448,Debit,612492.44,2019-08-21
171519,521,Credit,809121.63,2020-05-23
131766,153,Debit,433518.43,2021-03-26
110240,838,Debit,229124.91,2021-01-06
162362,1274,Credit,230340.52,2023-02-07
122569,840,Debit,521100.83,2021-02-05
109970,449,Debit,57178.04,2022-06-12
183803,1000,Debit,255689.64,2020-03-03
176418,319,Credit,408295.35,2022-02-28
121192,296,Credit,980812.29,2022-06-26
136512,738,Debit,86096.57,2023-10-06
102127,1380,Credit,118036.04,2020-08-15
166902,751,Credit,504372.62,2021-01-17
157949,1108,Debit,316385.91,2019-12-22
100441,1209,Debit,970239.71,2022-05-12
152939,694,Credit,457789.42,2020-07-11
170323,1448,Credit,150319.2,2023-02-05
167297,590,Credit,838418.91,2019-08-14
122907,604,Credit,952941.17,2022-03-02
148684,569,Credit,18516.84,2022-09-23
100598,175,Credit,111246.12,2022-10-24
152112,1400,Credit,672944.5,2020-11-13
138303,652,Debit,634408.07,2021-07-08
120588,229,Credit,23271.63,2021-04-24
123034,522,Credit,332310.47,2023-08-15
103008,1381,Debit,233372.55,2023-04-14
102919,1294,Debit,228429.98,2020-11-24
107820,100,Credit,542166.52,2023-11-02
150371,575,Credit,24630.45,2021-09-14
152830,1159,Debit,192256.98,2022-12-19
193695,372,Debit,199127.52,2023-04-01
186756,1020,Debit,719295.85,2020-11-26
153684,15,Debit,149372.75,2023-01-20
169897,293,Credit,603542.62,2023-07-05
198937,1451,Debit,600731.19,2023-10-03
100035,1265,Credit,441286.61,2019-07-04
199649,1096,Credit,30514.17,2023-04-16
191084,1278,Debit,882012.96,2023-05-06
143374,531,Debit,770715.33,2023-10-07
108033,1418,Debit,853803.19,2022-03-25
111515,1249,Debit,283466.97,2023-03-01
176413,1436,Credit,175808.61,2021-05-21
153303,1322,Credit,245964.16,2022-11-27
108648,1471,Credit,43774.23,2021-10-26
103283,1271,Debit,849729.14,2020-09-19
163351,472,Credit,810608.84,2021-07-10
125289,898,Credit,164084.96,2019-04-30
164262,504,Credit,408872.92,2022-02-14
162026,133,Credit,611962.47,2024-02-15
153910,472,Credit,252423.53,2020-04-20
102253,1042,Debit,267815.33,2020-02-17
139062,1436,Credit,748924.3,2019-07-11
148513,88,Credit,117673.07,2019-08-19
158226,971,Debit,363405.99,2019-06-06
117738,533,Debit,897775.32,2021-11-25
112012,964,Credit,949121.94,2021-07-31
149983,684,Credit,590247.11,2021-03-31
190306,384,Credit,443667.41,2021-02-17
170191,1150,Credit,888062.31,2020-01-29
160744,1425,Debit,7186.64,2022-04-14
163416,1185,Debit,127385.7,2021-11-22
177162,950,Debit,30360.28,2021-04-29
188728,1154,Debit,847584.61,2019-08-29
132470,512,Debit,885289.72,2022-06-14
192388,181,Debit,155079.81,2023-06-22
170907,653,Credit,735154.65,2021-06-10
118894,554,Debit,251131.97,2019-11-02
181334,181,Debit,97148.26,2023-11-03
120251,536,Debit,538393.94,2021-07-19
173976,597,Debit,444539.97,2023-02-15
159991,1134,Debit,929751.33,2022-11-07
178674,105,Debit,833040.96,2022-12-12
156781,1221,Debit,820939.37,2023-08-24
105596,319,Debit,902156.59,2020-09-08
119137,932,Credit,926753.36,2020-08-04
118570,69,Debit,31333.68,2023-09-24
140064,876,Credit,551951.12,2024-02-29
102704,363,Debit,952562.88,2024-02-16
178994,541,Credit,717673.8,2021-06-29
138916,1141,Credit,129935.15,2023-10-24
195895,1023,Credit,386778.65,2022-03-21
123666,47,Debit,657767.34,2019-10-13
187239,1025,Credit,404403.49,2023-08-03
101084,533,Debit,905131.34,2021-12-09
130366,456,Credit,837350.09,2021-03-18
117043,629,Credit,188281.34,2020-04-12
191850,26,Debit,17027.8,2021-12-07
133668,1482,Credit,360330.92,2021-01-29
125512,181,Debit,985778.2,2020-10-27
138985,932,Debit,958356.78,2022-09-15
180625,714,Credit,791387.59,2019-05-02
185023,516,Credit,74431.38,2021-02-18
112045,232,Credit,269632.33,2023-02-17
180908,732,Credit,208676.45,2022-01-16
174573,1301,Debit,203144.38,2019-04-24
170228,175,Debit,480207.98,2021-12-12
143161,591,Credit,252518.27,2021-11-17
195373,215,Debit,293100.68,2024-03-11
191711,502,Debit,356029.88,2022-11-03
132223,406,Debit,365670.31,2022-09-04
154456,536,Credit,318609.04,2022-09-05
161147,985,Credit,76441.14,2021-06-27
198904,530,Credit,779882.37,2020-01-05
199421,627,Credit,471631.93,2022-11-11
120435,188,Credit,378227.87,2021-07-23
104039,425,Debit,308682.95,2020-07-16
112459,1311,Credit,644245.25,2022-03-09
108999,617,Credit,623295.37,2022-11-14
132923,349,Credit,489213.45,2021-12-31
157661,179,Credit,336905.94,2021-11-12
172449,656,Credit,225590.45,2023-10-21
105884,301,Debit,528970.39,2022-09-19
141213,210,Debit,251582.96,2023-03-21
152782,861,Credit,601512.98,2020-02-10
121200,481,Credit,406350.01,2024-02-17
125037,37,Credit,57322.78,2022-03-01
160212,1128,Debit,471835.79,2021-08-12
158092,1467,Credit,88536.5,2021-05-17
124649,593,Credit,906628.73,2019-05-19
178823,35,Credit,479098.3,2023-01-15
176085,751,Credit,368074.79,2022-06-08
188283,1298,Debit,286051.28,2024-02-27
105093,1023,Credit,568813.64,2019-07-01
195912,860,Credit,783600.22,2019-09-04
178160,154,Credit,293431.43,2022-02-22
101230,1456,Credit,772913.6,2022-06-07
180505,982,Debit,671109.68,2019-11-01
173235,894,Debit,535456.74,2019-05-02
139200,259,Debit,109069.18,2019-07-21
117654,1328,Credit,655159.8,2023-06-16
176863,317,Credit,923755.08,2023-08-12
118568,668,Debit,773754.91,2020-10-05
105581,1272,Credit,120254.57,2021-09-09
150597,1176,Debit,85862.48,2022-09-03
125639,747,Debit,417734.22,2023-05-21
136995,863,Debit,189768.59,2019-10-30
127285,1136,Credit,913293.55,2021-04-03
194422,1247,Credit,742705.24,2021-11-14
142926,1410,Credit,401236.9,2020-12-09
199975,598,Debit,843673.8,2022-03-23
131340,933,Debit,815443.5,2023-10-17
174348,1286,Debit,947271.31,2019-11-22
135746,1034,Credit,111813.4,2020-06-12
115448,412,Credit,39771.05,2019-05-15
123296,1402,Debit,177282.89,2023-06-05
163231,654,Debit,694621.14,2020-05-08
180825,1360,Credit,586443.08,2024-02-28
162962,943,Credit,916360.32,2023-08-04
106522,1480,Debit,731006.66,2024-03-13
149417,661,Debit,489640.79,2020-07-23
106330,1040,Debit,7578.46,2020-01-23
153435,1104,Debit,141920.19,2023-10-01
192418,581,Credit,864524.15,2022-01-16
159555,1253,Credit,80443.45,2020-04-22
175415,234,Credit,743971.45,2021-11-19
105753,469,Credit,969428.85,2024-01-13
199301,204,Debit,61258.67,2022-08-29
117439,722,Credit,776682.43,2022-07-15
171518,1341,Debit,853365.42,2021-01-08
170434,1234,Credit,291319.42,2019-07-30
145005,1199,Credit,141807.69,2022-04-03
134087,1090,Credit,540077.15,2021-06-14
169839,1386,Debit,197513.92,2021-06-02
166013,986,Debit,390112.94,2020-07-15
176608,414,Credit,271096.03,2022-02-08
159910,532,Credit,579840.8,2020-09-27
112952,233,Credit,175847.49,2021-07-25
129483,1350,Debit,200711.21,2021-09-01
190749,68,Debit,452947.49,2023-07-30
106473,201,Credit,17207.94,2019-08-09
118307,391,Credit,781244.06,2019-06-09
137168,288,Debit,993677.88,2019-09-13
120786,63,Credit,618453.68,2022-06-13
170602,818,Debit,214595.42,2021-09-05
189584,1101,Debit,148464.9,2023-08-02
154150,786,Credit,894826.86,2021-06-07
180408,234,Credit,840474.98,2021-11-06
156574,1441,Credit,623261.57,2024-03-19
136265,41,Debit,357992.25,2023-12-04
137111,1255,Debit,937341.59,2022-10-09
136896,472,Credit,765164.53,2024-04-01
147058,1121,Credit,626245.54,2023-07-23
115604,938,Credit,169746.14,2023-10-12
109155,100,Debit,627692.21,2023-01-07
185722,591,Credit,470345.21,2023-11-08
151679,1037,Credit,973746.66,2020-12-11
192207,1317,Debit,663428.5,2020-01-16
155225,1050,Debit,835908.58,2020-11-23
117423,1182,Credit,138787.67,2021-02-22
196248,370,Credit,290647.0,2021-03-03
167289,607,Debit,388273.86,2023-09-16
119871,215,Debit,659949.77,2022-05-18
156429,411,Credit,142665.2,2019-11-08
135325,823,Debit,360621.81,2022-01-30
185189,44,Debit,144765.88,2022-02-07
136001,784,Debit,601256.26,2020-10-09
105981,1447,Debit,557160.86,2021-10-05
154920,1454,Debit,571403.45,2021-07-29
114493,1167,Debit,510847.71,2023-06-13
185613,564,Debit,615009.25,2019-05-26
171394,244,Credit,540495.65,2022-11-13
148048,599,Debit,803482.3,2021-11-27
135659,1410,Credit,465729.76,2020-02-03
187228,843,Credit,184281.22,2019-09-26
183873,370,Credit,191705.42,2019-10-12
188695,300,Credit,901230.4,2023-03-30
151075,1297,Credit,671994.43,2021-02-05
187453,1289,Debit,788839.59,2022-02-18
157344,361,Credit,786320.11,2020-12-11
182796,479,Debit,380975.06,2023-11-27
131862,398,Debit,852137.08,2021-03-20
107988,570,Credit,676178.78,2019-08-26
131212,1119,Credit,76639.71,2022-04-03
175619,434,Debit,991213.73,2021-04-30
145867,834,Credit,276331.22,2023-02-20
109103,825,Credit,824917.17,2021-09-16
155987,927,Debit,380584.26,2020-12-14
119152,1346,Credit,812341.4,2020-01-01
137615,759,Credit,644728.62,2019-12-21
168694,968,Credit,280483.92,2022-04-09
180305,1381,Debit,66054.52,2019-05-24
112234,388,Credit,749746.3,2021-06-04
142921,1357,Credit,869552.15,2020-08-13
136847,243,Credit,3683.91,2021-12-17
106551,1002,Credit,47687.21,2021-03-03
131788,248,Credit,590582.28,2020-07-02
162639,1057,Debit,10868.09,2020-08-22
132700,1025,Credit,816605.19,2023-03-01
119118,1332,Credit,134588.24,2023-11-02
155316,131,Debit,604022.3,2022-04-20
141211,320,Credit,1183.89,2019-10-26
192289,1228,Debit,773823.68,2019-06-05
120804,1285,Credit,523490.52,2021-01-21
116250,1097,Debit,870412.17,2019-04-05
124934,908,Debit,760092.66,2021-08-03
157005,1064,Debit,336374.22,2020-10-21
111387,159,Debit,949728.55,2023-02-18
164982,616,Debit,545686.3,2021-12-16
127533,787,Credit,223412.05,2022-05-15
181292,293,Credit,430421.53,2023-05-30
109516,222,Credit,324158.26,2022-10-16
138261,71,Debit,505463.85,2019-12-12
100200,1135,Debit,918633.49,2020-05-24
186950,1221,Credit,278249.52,2022-07-18
199831,517,Debit,485057.08,2020-10-24
143219,851,Credit,295683.68,2020-07-15
154425,43,Credit,606393.66,2020-09-30
184892,682,Debit,315300.83,2023-06-23
101362,702,Credit,438464.45,2020-01-31
126644,88,Credit,650839.1,2020-08-13
149028,815,Debit,986335.38,2021-11-15
112120,758,Credit,995811.44,2021-08-23
196589,42,Debit,694241.18,2022-10-25
190967,257,Credit,970565.5,2021-03-17
172993,118,Debit,375936.34,2024-03-03
162425,1249,Debit,483027.56,2019-04-08
135793,102,Debit,742542.82,2021-09-05
194317,563,Credit,60899.96,2022-12-27
132021,410,Credit,521526.73,2022-06-20
190209,296,Credit,697480.08,2020-08-09
147438,1067,Credit,513446.17,2020-07-27
138907,960,Credit,557867.73,2023-11-25
136310,520,Debit,176545.93,2021-04-16
128802,1340,Credit,711108.75,2019-08-29
126783,616,Credit,686541.25,2021-05-11
157868,1370,Credit,999314.13,2019-12-08
155429,847,Debit,560461.98,2020-05-25
158409,886,Credit,255045.46,2020-03-12
123005,404,Debit,143275.47,2019-05-13
177100,474,Credit,707124.08,2023-08-02
186729,971,Credit,435579.56,2021-05-26
187685,1306,Debit,96847.68,2022-01-04
170828,552,Credit,994808.16,2022-10-13
115853,69,Credit,825211.6,2021-03-11
103981,338,Debit,420679.11,2019-06-11
150774,710,Credit,276409.2,2020-02-12
182091,799,Debit,626295.9,2023-04-30
126039,807,Debit,184143.15,2022-08-04
197160,738,Credit,348529.07,2020-03-08
142632,404,Debit,952753.01,2022-01-14
172707,465,Debit,796986.29,2021-11-22
104746,1156,Debit,40366.58,2019-11-23
124346,1466,Credit,170119.23,2020-11-18
199837,1357,Debit,308886.88,2019-08-07
198489,1174,Credit,354988.23,2019-07-26
175511,706,Debit,214857.42,2023-07-08
125542,62,Credit,80972.43,2021-03-10
152421,640,Debit,993531.73,2023-11-12
159022,232,Credit,195286.49,2020-03-02
155851,168,Debit,3267.4,2020-03-01
151616,912,Credit,972648.6,2020-07-20
131838,1390,Credit,267368.25,2022-09-27
121363,730,Credit,659219.59,2019-11-06
135874,1350,Credit,946409.55,2020-04-21
117219,806,Credit,883024.54,2023-05-16
103930,1076,Debit,915923.68,2021-11-05
112758,528,Credit,960487.96,2023-05-15
142574,473,Credit,879714.88,2023-05-01
110978,851,Credit,668673.98,2022-06-10
168483,443,Credit,610522.51,2020-06-23
192069,289,Credit,331527.8,2019-09-06
163461,160,Credit,477598.34,2024-01-26
185838,946,Debit,869708.52,2022-07-26
108153,379,Debit,914261.58,2022-12-11
179159,637,Debit,994954.24,2021-06-04
125620,582,Debit,111793.46,2019-08-18
144722,44,Debit,612971.57,2021-07-06
173600,567,Credit,339530.47,2023-05-21
154556,1092,Credit,419136.4,2019-10-29
101858,11,Credit,533375.27,2019-04-14
111353,903,Credit,625980.03,2022-09-29
197157,718,Debit,149848.03,2023-04-04
146029,970,Debit,949460.92,2020-05-24
145446,940,Credit,489251.26,2023-02-08
168646,131,Debit,953694.96,2023-02-19
155335,913,Debit,173079.13,2023-08-06
106979,548,Credit,663747.63,2023-03-18
138694,961,Credit,107065.8,2022-10-27
113207,1139,Debit,231485.46,2023-10-10
162541,1133,Credit,344131.77,2022-09-10
172184,1303,Debit,635956.48,2022-03-03
161398,730,Debit,130465.41,2023-09-03
114462,868,Debit,146760.64,2019-10-25
133909,613,Credit,721769.08,2020-07-23
166876,630,Debit,824492.15,2023-08-26
181216,1234,Debit,215753.18,2021-08-16
